TimeStamp,b_r_wrist,r_thumb_cmc_fe_axis_marker,b_r_thumb0,b_r_thumb1,r_thumb_mcp_fe_axis_marker,b_r_thumb2,r_thumb_ip_fe_axis_marker,b_r_thumb3,b_r_thumb_null,r_thumb_finger_tip_marker,r_thumb_finger_pad_marker,r_thumb_fingernail_marker,r_thumb_palm_knuckle_marker,r_thumb_knuckle_marker,r_thumb_cmc_aa_axis_marker,r_index_mcp_aa_axis_marker,r_index_mcp_fe_axis_marker,b_r_index1,r_index_pip_fe_axis_marker,b_r_index2,r_index_dip_fe_axis_marker,b_r_index3,b_r_index_null,r_index_finger_tip_marker,r_index_finger_pad_marker,r_index_fingernail_marker,r_middle_mcp_aa_axis_marker,r_middle_mcp_fe_axis_marker,b_r_middle1,r_middle_pip_fe_axis_marker,b_r_middle2,r_middle_dip_fe_axis_marker,b_r_middle3,b_r_middle_null,r_middle_finger_tip_marker,r_middle_finger_pad_marker,r_middle_fingernail_marker,r_middle_knuckle_marker,r_ring_mcp_aa_axis_marker,r_ring_mcp_fe_axis_marker,b_r_ring1,r_ring_pip_fe_axis_marker,b_r_ring2,r_ring_dip_fe_axis_marker,b_r_ring3,b_r_ring_null,r_ring_finger_tip_marker,r_ring_finger_pad_marker,r_ring_fingernail_marker,r_pinky_mcp_aa_axis_marker,r_pinky_mcp_fe_axis_marker,r_index_palm_knuckle_marker,r_middle_palm_knuckle_marker,r_ring_palm_knuckle_marker,r_pinky_palm_knuckle_marker,r_index_knuckle_marker,r_ring_knuckle_marker,r_pinky_knuckle_marker,r_palm_center_marker,r_index_palm_collider_base0_marker,r_middle_palm_collider_base0_marker,r_ring_palm_collider_base0_marker,r_pinky_palm_collider_base0_marker,r_index_palm_collider_base1_marker,r_middle_palm_collider_base1_marker,r_ring_palm_collider_base1_marker,r_pinky_palm_collider_base1_marker,b_r_pinky0,b_r_pinky1,r_pinky_pip_fe_axis_marker,b_r_pinky2,r_pinky_dip_fe_axis_marker,b_r_pinky3,b_r_pinky_null,r_pinky_finger_tip_marker,r_pinky_finger_pad_marker,r_pinky_fingernail_marker,b_r_forearm_stub,
"2022-3-18 17.7.43.109","X=0.000 Y=0.000 Z=0.000","X=-1.050 Y=-2.007 Z=-1.155","X=-1.050 Y=-2.007 Z=-1.155","X=-3.124 Y=-3.352 Z=-1.411","X=-5.210 Y=-5.846 Z=-1.440","X=-5.210 Y=-5.846 Z=-1.440","X=-6.820 Y=-8.816 Z=-1.358","X=-6.820 Y=-8.816 Z=-1.358","X=-7.741 Y=-9.981 Z=-1.401","X=-8.398 Y=-10.705 Z=-1.325","X=-6.966 Y=-10.412 Z=-1.773","X=-8.183 Y=-9.684 Z=-1.179","X=-1.727 Y=-4.119 Z=-3.744","X=-3.322 Y=-1.982 Z=-0.756","X=-2.803 Y=-3.596 Z=-1.916","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-3.030 Y=-13.330 Z=-0.602","X=-3.030 Y=-13.330 Z=-0.602","X=-3.429 Y=-15.726 Z=-0.539","X=-3.429 Y=-15.726 Z=-0.539","X=-3.552 Y=-16.866 Z=-0.374","X=-3.632 Y=-17.916 Z=-0.120","X=-3.616 Y=-17.304 Z=-0.886","X=-3.526 Y=-17.161 Z=0.289","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=0.038 Y=-13.851 Z=-0.177","X=0.038 Y=-13.851 Z=-0.177","X=0.197 Y=-16.602 Z=-0.149","X=0.197 Y=-16.602 Z=-0.149","X=0.282 Y=-17.813 Z=-0.025","X=0.414 Y=-19.065 Z=0.214","X=0.258 Y=-18.418 Z=-0.592","X=0.402 Y=-18.216 Z=0.673","X=0.150 Y=-9.597 Z=0.843","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=2.435 Y=-12.674 Z=-0.145","X=2.435 Y=-12.674 Z=-0.145","X=2.863 Y=-15.297 Z=-0.158","X=2.863 Y=-15.297 Z=-0.158","X=2.997 Y=-16.481 Z=-0.097","X=3.188 Y=-17.697 Z=0.120","X=3.002 Y=-17.132 Z=-0.640","X=3.118 Y=-16.857 Z=0.574","X=3.505 Y=-7.790 Z=-1.369","X=3.505 Y=-7.790 Z=-1.369","X=-2.425 Y=-10.016 Z=-2.384","X=-0.062 Y=-9.873 Z=-2.065","X=1.882 Y=-9.011 Z=-2.344","X=3.803 Y=-7.671 Z=-2.713","X=-2.193 Y=-9.612 Z=0.522","X=2.064 Y=-8.773 Z=0.343","X=3.735 Y=-7.580 Z=-0.413","X=-0.424 Y=-8.176 Z=-2.054","X=-2.514 Y=-3.113 Z=0.263","X=-0.086 Y=-3.226 Z=1.390","X=0.987 Y=-3.179 Z=1.272","X=1.531 Y=-3.089 Z=1.057","X=-1.211 Y=-2.388 Z=-3.350","X=-1.211 Y=-2.388 Z=-3.350","X=1.040 Y=-2.507 Z=-2.955","X=1.862 Y=-2.456 Z=-2.868","X=2.300 Y=-3.407 Z=-0.942","X=3.505 Y=-7.790 Z=-1.369","X=4.363 Y=-10.694 Z=-0.854","X=4.363 Y=-10.694 Z=-0.854","X=5.024 Y=-12.614 Z=-0.801","X=5.024 Y=-12.614 Z=-0.801","X=5.279 Y=-13.777 Z=-0.817","X=5.506 Y=-14.754 Z=-0.706","X=5.329 Y=-14.291 Z=-1.343","X=5.469 Y=-14.089 Z=-0.268","X=0.000 Y=0.000 Z=0.000"
"2022-3-18 17.7.44.99","X=0.000 Y=0.000 Z=0.000","X=-1.050 Y=-2.007 Z=-1.155","X=-1.050 Y=-2.007 Z=-1.155","X=-3.123 Y=-3.353 Z=-1.413","X=-5.219 Y=-5.838 Z=-1.477","X=-5.219 Y=-5.838 Z=-1.477","X=-6.848 Y=-8.798 Z=-1.425","X=-6.848 Y=-8.798 Z=-1.425","X=-7.795 Y=-9.943 Z=-1.470","X=-8.468 Y=-10.652 Z=-1.396","X=-7.029 Y=-10.391 Z=-1.839","X=-8.230 Y=-9.636 Z=-1.250","X=-1.710 Y=-4.109 Z=-3.741","X=-3.321 Y=-1.987 Z=-0.750","X=-2.803 Y=-3.596 Z=-1.916","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-3.012 Y=-13.332 Z=-0.576","X=-3.012 Y=-13.332 Z=-0.576","X=-3.398 Y=-15.730 Z=-0.492","X=-3.398 Y=-15.730 Z=-0.492","X=-3.518 Y=-16.873 Z=-0.351","X=-3.594 Y=-17.929 Z=-0.120","X=-3.578 Y=-17.301 Z=-0.872","X=-3.492 Y=-17.182 Z=0.305","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=-0.020 Y=-13.853 Z=-0.140","X=-0.020 Y=-13.853 Z=-0.140","X=0.101 Y=-16.605 Z=-0.116","X=0.101 Y=-16.605 Z=-0.116","X=0.165 Y=-17.821 Z=-0.026","X=0.276 Y=-19.081 Z=0.177","X=0.128 Y=-18.409 Z=-0.610","X=0.281 Y=-18.245 Z=0.660","X=0.150 Y=-9.592 Z=0.843","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=2.390 Y=-12.690 Z=-0.213","X=2.390 Y=-12.690 Z=-0.213","X=2.797 Y=-15.316 Z=-0.212","X=2.797 Y=-15.316 Z=-0.212","X=2.921 Y=-16.502 Z=-0.142","X=3.103 Y=-17.717 Z=0.085","X=2.922 Y=-17.157 Z=-0.679","X=3.038 Y=-16.872 Z=0.532","X=3.505 Y=-7.790 Z=-1.369","X=3.505 Y=-7.790 Z=-1.369","X=-2.425 Y=-10.016 Z=-2.384","X=-0.062 Y=-9.873 Z=-2.065","X=1.882 Y=-9.011 Z=-2.344","X=3.803 Y=-7.671 Z=-2.713","X=-2.193 Y=-9.612 Z=0.522","X=2.064 Y=-8.773 Z=0.343","X=3.735 Y=-7.580 Z=-0.413","X=-0.424 Y=-8.176 Z=-2.054","X=-2.514 Y=-3.113 Z=0.263","X=-0.086 Y=-3.226 Z=1.390","X=0.987 Y=-3.179 Z=1.272","X=1.531 Y=-3.089 Z=1.057","X=-1.211 Y=-2.388 Z=-3.350","X=-1.211 Y=-2.388 Z=-3.350","X=1.040 Y=-2.507 Z=-2.955","X=1.862 Y=-2.456 Z=-2.868","X=2.300 Y=-3.407 Z=-0.942","X=3.505 Y=-7.790 Z=-1.369","X=4.294 Y=-10.719 Z=-0.883","X=4.294 Y=-10.719 Z=-0.883","X=4.918 Y=-12.650 Z=-0.813","X=4.918 Y=-12.650 Z=-0.813","X=5.143 Y=-13.819 Z=-0.845","X=5.346 Y=-14.803 Z=-0.748","X=5.178 Y=-14.328 Z=-1.378","X=5.328 Y=-14.143 Z=-0.302","X=0.000 Y=0.000 Z=0.000"
"2022-3-18 17.7.45.97","X=0.000 Y=0.000 Z=0.000","X=-1.050 Y=-2.007 Z=-1.155","X=-1.050 Y=-2.007 Z=-1.155","X=-2.295 Y=-3.789 Z=-2.360","X=-3.374 Y=-6.811 Z=-2.883","X=-3.374 Y=-6.811 Z=-2.883","X=-3.503 Y=-10.179 Z=-3.126","X=-3.503 Y=-10.179 Z=-3.126","X=-3.412 Y=-11.635 Z=-3.408","X=-3.456 Y=-12.607 Z=-3.529","X=-2.470 Y=-11.455 Z=-3.339","X=-3.984 Y=-11.699 Z=-3.445","X=0.107 Y=-4.085 Z=-3.819","X=-3.130 Y=-2.548 Z=-2.029","X=-2.803 Y=-3.596 Z=-1.916","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-2.005 Y=-11.527 Z=-3.979","X=-2.005 Y=-11.527 Z=-3.979","X=-2.159 Y=-9.166 Z=-4.534","X=-2.159 Y=-9.166 Z=-4.534","X=-2.267 Y=-8.252 Z=-3.831","X=-2.334 Y=-7.337 Z=-3.255","X=-2.323 Y=-8.312 Z=-3.160","X=-2.240 Y=-7.571 Z=-4.083","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=0.024 Y=-11.050 Z=-4.277","X=0.024 Y=-11.050 Z=-4.277","X=-0.455 Y=-8.343 Z=-4.460","X=-0.455 Y=-8.343 Z=-4.460","X=-0.719 Y=-7.567 Z=-3.557","X=-0.966 Y=-6.664 Z=-2.681","X=-0.827 Y=-7.698 Z=-2.745","X=-0.811 Y=-6.760 Z=-3.629","X=0.285 Y=-10.564 Z=0.064","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.723 Y=-10.215 Z=-4.313","X=1.723 Y=-10.215 Z=-4.313","X=0.874 Y=-7.709 Z=-4.568","X=0.874 Y=-7.709 Z=-4.568","X=0.634 Y=-7.010 Z=-3.630","X=0.365 Y=-6.157 Z=-2.758","X=0.702 Y=-7.061 Z=-2.787","X=0.334 Y=-6.296 Z=-3.705","X=3.505 Y=-7.790 Z=-1.369","X=3.505 Y=-7.790 Z=-1.369","X=-2.425 Y=-10.016 Z=-2.384","X=-0.062 Y=-9.873 Z=-2.065","X=1.882 Y=-9.011 Z=-2.344","X=3.803 Y=-7.671 Z=-2.713","X=-2.193 Y=-9.612 Z=0.522","X=2.064 Y=-8.773 Z=0.343","X=3.735 Y=-7.580 Z=-0.413","X=-0.424 Y=-8.176 Z=-2.054","X=-2.514 Y=-3.113 Z=0.263","X=-0.086 Y=-3.226 Z=1.390","X=0.987 Y=-3.179 Z=1.272","X=1.531 Y=-3.089 Z=1.057","X=-1.211 Y=-2.388 Z=-3.350","X=-1.211 Y=-2.388 Z=-3.350","X=1.040 Y=-2.507 Z=-2.955","X=1.862 Y=-2.456 Z=-2.868","X=2.300 Y=-3.407 Z=-0.942","X=3.505 Y=-7.790 Z=-1.369","X=3.002 Y=-9.095 Z=-4.104","X=3.002 Y=-9.095 Z=-4.104","X=2.189 Y=-7.280 Z=-4.517","X=2.189 Y=-7.280 Z=-4.517","X=2.012 Y=-6.569 Z=-3.578","X=1.788 Y=-5.900 Z=-2.857","X=2.252 Y=-6.560 Z=-2.881","X=1.664 Y=-6.013 Z=-3.636","X=0.000 Y=0.000 Z=0.000"
"2022-3-18 17.7.46.103","X=0.000 Y=0.000 Z=0.000","X=-1.050 Y=-2.007 Z=-1.155","X=-1.050 Y=-2.007 Z=-1.155","X=-2.206 Y=-3.810 Z=-2.415","X=-3.207 Y=-6.875 Z=-2.833","X=-3.207 Y=-6.875 Z=-2.833","X=-3.434 Y=-10.246 Z=-2.914","X=-3.434 Y=-10.246 Z=-2.914","X=-3.165 Y=-11.694 Z=-3.115","X=-3.091 Y=-12.669 Z=-3.184","X=-2.253 Y=-11.400 Z=-3.034","X=-3.724 Y=-11.827 Z=-3.162","X=0.232 Y=-4.111 Z=-3.812","X=-3.075 Y=-2.576 Z=-2.153","X=-2.803 Y=-3.596 Z=-1.916","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-1.725 Y=-11.536 Z=-3.932","X=-1.725 Y=-11.536 Z=-3.932","X=-2.181 Y=-9.224 Z=-4.526","X=-2.181 Y=-9.224 Z=-4.526","X=-2.411 Y=-8.372 Z=-3.776","X=-2.601 Y=-7.507 Z=-3.151","X=-2.455 Y=-8.476 Z=-3.108","X=-2.480 Y=-7.682 Z=-3.990","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=0.068 Y=-10.797 Z=-4.359","X=0.068 Y=-10.797 Z=-4.359","X=-0.560 Y=-8.119 Z=-4.512","X=-0.560 Y=-8.119 Z=-4.512","X=-0.866 Y=-7.414 Z=-3.564","X=-1.162 Y=-6.581 Z=-2.636","X=-0.961 Y=-7.599 Z=-2.761","X=-1.007 Y=-6.611 Z=-3.589","X=0.342 Y=-10.554 Z=0.002","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.664 Y=-9.909 Z=-4.410","X=1.664 Y=-9.909 Z=-4.410","X=0.785 Y=-7.410 Z=-4.621","X=0.785 Y=-7.410 Z=-4.621","X=0.542 Y=-6.749 Z=-3.657","X=0.268 Y=-5.934 Z=-2.751","X=0.614 Y=-6.832 Z=-2.816","X=0.234 Y=-6.037 Z=-3.702","X=3.505 Y=-7.790 Z=-1.369","X=3.505 Y=-7.790 Z=-1.369","X=-2.425 Y=-10.016 Z=-2.384","X=-0.062 Y=-9.873 Z=-2.065","X=1.882 Y=-9.011 Z=-2.344","X=3.803 Y=-7.671 Z=-2.713","X=-2.193 Y=-9.612 Z=0.522","X=2.064 Y=-8.773 Z=0.343","X=3.735 Y=-7.580 Z=-0.413","X=-0.424 Y=-8.176 Z=-2.054","X=-2.514 Y=-3.113 Z=0.263","X=-0.086 Y=-3.226 Z=1.390","X=0.987 Y=-3.179 Z=1.272","X=1.531 Y=-3.089 Z=1.057","X=-1.211 Y=-2.388 Z=-3.350","X=-1.211 Y=-2.388 Z=-3.350","X=1.040 Y=-2.507 Z=-2.955","X=1.862 Y=-2.456 Z=-2.868","X=2.300 Y=-3.407 Z=-0.942","X=3.505 Y=-7.790 Z=-1.369","X=3.049 Y=-8.987 Z=-4.161","X=3.049 Y=-8.987 Z=-4.161","X=2.141 Y=-7.200 Z=-4.489","X=2.141 Y=-7.200 Z=-4.489","X=1.923 Y=-6.528 Z=-3.530","X=1.660 Y=-5.895 Z=-2.790","X=2.160 Y=-6.526 Z=-2.832","X=1.544 Y=-5.991 Z=-3.573","X=0.000 Y=0.000 Z=0.000"
"2022-3-18 17.7.47.105","X=0.000 Y=0.000 Z=0.000","X=-1.050 Y=-2.007 Z=-1.155","X=-1.050 Y=-2.007 Z=-1.155","X=-2.163 Y=-3.820 Z=-2.440","X=-3.122 Y=-6.891 Z=-2.907","X=-3.122 Y=-6.891 Z=-2.907","X=-3.330 Y=-10.262 Z=-3.020","X=-3.330 Y=-10.262 Z=-3.020","X=-3.066 Y=-11.710 Z=-3.228","X=-2.997 Y=-12.685 Z=-3.304","X=-2.154 Y=-11.422 Z=-3.126","X=-3.624 Y=-11.838 Z=-3.288","X=0.308 Y=-4.082 Z=-3.786","X=-3.051 Y=-2.597 Z=-2.186","X=-2.803 Y=-3.596 Z=-1.916","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-1.707 Y=-11.544 Z=-3.923","X=-1.707 Y=-11.544 Z=-3.923","X=-2.180 Y=-9.238 Z=-4.526","X=-2.180 Y=-9.238 Z=-4.526","X=-2.418 Y=-8.382 Z=-3.783","X=-2.615 Y=-7.513 Z=-3.166","X=-2.462 Y=-8.481 Z=-3.115","X=-2.491 Y=-7.694 Z=-4.003","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=0.059 Y=-10.751 Z=-4.373","X=0.059 Y=-10.751 Z=-4.373","X=-0.570 Y=-8.075 Z=-4.549","X=-0.570 Y=-8.075 Z=-4.549","X=-0.877 Y=-7.374 Z=-3.598","X=-1.175 Y=-6.544 Z=-2.668","X=-0.973 Y=-7.561 Z=-2.796","X=-1.019 Y=-6.571 Z=-3.620","X=0.343 Y=-10.556 Z=-0.011","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.660 Y=-9.884 Z=-4.417","X=1.660 Y=-9.884 Z=-4.417","X=0.777 Y=-7.386 Z=-4.621","X=0.777 Y=-7.386 Z=-4.621","X=0.534 Y=-6.732 Z=-3.652","X=0.260 Y=-5.923 Z=-2.740","X=0.607 Y=-6.820 Z=-2.812","X=0.224 Y=-6.020 Z=-3.692","X=3.505 Y=-7.790 Z=-1.369","X=3.505 Y=-7.790 Z=-1.369","X=-2.425 Y=-10.016 Z=-2.384","X=-0.062 Y=-9.873 Z=-2.065","X=1.882 Y=-9.011 Z=-2.344","X=3.803 Y=-7.671 Z=-2.713","X=-2.193 Y=-9.612 Z=0.522","X=2.064 Y=-8.773 Z=0.343","X=3.735 Y=-7.580 Z=-0.413","X=-0.424 Y=-8.176 Z=-2.054","X=-2.514 Y=-3.113 Z=0.263","X=-0.086 Y=-3.226 Z=1.390","X=0.987 Y=-3.179 Z=1.272","X=1.531 Y=-3.089 Z=1.057","X=-1.211 Y=-2.388 Z=-3.350","X=-1.211 Y=-2.388 Z=-3.350","X=1.040 Y=-2.507 Z=-2.955","X=1.862 Y=-2.456 Z=-2.868","X=2.300 Y=-3.407 Z=-0.942","X=3.505 Y=-7.790 Z=-1.369","X=3.079 Y=-9.014 Z=-4.154","X=3.079 Y=-9.014 Z=-4.154","X=2.147 Y=-7.237 Z=-4.469","X=2.147 Y=-7.237 Z=-4.469","X=1.913 Y=-6.562 Z=-3.516","X=1.636 Y=-5.928 Z=-2.782","X=2.146 Y=-6.552 Z=-2.816","X=1.526 Y=-6.031 Z=-3.564","X=0.000 Y=0.000 Z=0.000"
"2022-3-18 17.7.48.103","X=0.000 Y=0.000 Z=0.000","X=-1.050 Y=-2.007 Z=-1.155","X=-1.050 Y=-2.007 Z=-1.155","X=-2.809 Y=-3.592 Z=-1.908","X=-4.348 Y=-6.453 Z=-1.762","X=-4.348 Y=-6.453 Z=-1.762","X=-5.539 Y=-9.580 Z=-1.292","X=-5.539 Y=-9.580 Z=-1.292","X=-6.041 Y=-10.979 Z=-1.279","X=-6.444 Y=-11.867 Z=-1.178","X=-5.129 Y=-11.167 Z=-1.521","X=-6.577 Y=-10.822 Z=-1.138","X=-1.018 Y=-4.335 Z=-3.964","X=-3.350 Y=-2.223 Z=-1.484","X=-2.803 Y=-3.596 Z=-1.916","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-1.876 Y=-13.280 Z=0.052","X=-1.876 Y=-13.280 Z=0.052","X=-1.524 Y=-15.679 Z=-0.115","X=-1.524 Y=-15.679 Z=-0.115","X=-1.313 Y=-16.760 Z=-0.471","X=-1.079 Y=-17.792 Z=-0.705","X=-1.282 Y=-16.930 Z=-1.125","X=-1.165 Y=-17.295 Z=-0.002","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=0.695 Y=-13.682 Z=-1.102","X=0.695 Y=-13.682 Z=-1.102","X=1.275 Y=-16.322 Z=-1.637","X=1.275 Y=-16.322 Z=-1.637","X=1.520 Y=-17.474 Z=-1.957","X=1.825 Y=-18.697 Z=-2.185","X=1.525 Y=-17.839 Z=-2.701","X=1.745 Y=-18.074 Z=-1.453","X=0.191 Y=-9.778 Z=0.809","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=2.649 Y=-12.615 Z=-1.253","X=2.649 Y=-12.615 Z=-1.253","X=3.267 Y=-15.156 Z=-1.727","X=3.267 Y=-15.156 Z=-1.727","X=3.455 Y=-16.296 Z=-2.027","X=3.711 Y=-17.508 Z=-2.191","X=3.453 Y=-16.757 Z=-2.739","X=3.633 Y=-16.844 Z=-1.505","X=3.505 Y=-7.790 Z=-1.369","X=3.505 Y=-7.790 Z=-1.369","X=-2.425 Y=-10.016 Z=-2.384","X=-0.062 Y=-9.873 Z=-2.065","X=1.882 Y=-9.011 Z=-2.344","X=3.803 Y=-7.671 Z=-2.713","X=-2.193 Y=-9.612 Z=0.522","X=2.064 Y=-8.773 Z=0.343","X=3.735 Y=-7.580 Z=-0.413","X=-0.424 Y=-8.176 Z=-2.054","X=-2.514 Y=-3.113 Z=0.263","X=-0.086 Y=-3.226 Z=1.390","X=0.987 Y=-3.179 Z=1.272","X=1.531 Y=-3.089 Z=1.057","X=-1.211 Y=-2.388 Z=-3.350","X=-1.211 Y=-2.388 Z=-3.350","X=1.040 Y=-2.507 Z=-2.955","X=1.862 Y=-2.456 Z=-2.868","X=2.300 Y=-3.407 Z=-0.942","X=3.505 Y=-7.790 Z=-1.369","X=4.232 Y=-10.760 Z=-1.663","X=4.232 Y=-10.760 Z=-1.663","X=4.777 Y=-12.651 Z=-2.165","X=4.777 Y=-12.651 Z=-2.165","X=4.897 Y=-13.735 Z=-2.644","X=5.024 Y=-14.693 Z=-2.935","X=4.838 Y=-14.012 Z=-3.325","X=5.104 Y=-14.244 Z=-2.281","X=0.000 Y=0.000 Z=0.000"
"2022-3-18 17.7.49.109","X=0.000 Y=0.000 Z=0.000","X=-1.050 Y=-2.007 Z=-1.155","X=-1.050 Y=-2.007 Z=-1.155","X=-2.806 Y=-3.594 Z=-1.913","X=-4.376 Y=-6.441 Z=-1.909","X=-4.376 Y=-6.441 Z=-1.909","X=-5.216 Y=-9.712 Z=-1.774","X=-5.216 Y=-9.712 Z=-1.774","X=-6.024 Y=-10.959 Z=-1.772","X=-6.622 Y=-11.731 Z=-1.680","X=-5.173 Y=-11.353 Z=-1.986","X=-6.514 Y=-10.683 Z=-1.648","X=-0.969 Y=-4.282 Z=-3.946","X=-3.344 Y=-2.235 Z=-1.453","X=-2.803 Y=-3.596 Z=-1.916","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-2.355 Y=-9.600 Z=-0.732","X=-1.967 Y=-13.368 Z=-0.556","X=-1.967 Y=-13.368 Z=-0.556","X=-1.683 Y=-15.780 Z=-0.459","X=-1.683 Y=-15.780 Z=-0.459","X=-1.486 Y=-16.908 Z=-0.282","X=-1.274 Y=-17.937 Z=-0.017","X=-1.417 Y=-17.350 Z=-0.789","X=-1.391 Y=-17.179 Z=0.385","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=-0.173 Y=-9.565 Z=-0.254","X=0.419 Y=-13.801 Z=-0.612","X=0.419 Y=-13.801 Z=-0.612","X=0.821 Y=-16.514 Z=-0.879","X=0.821 Y=-16.514 Z=-0.879","X=1.025 Y=-17.712 Z=-0.773","X=1.279 Y=-18.949 Z=-0.552","X=1.069 Y=-18.307 Z=-1.350","X=1.176 Y=-18.113 Z=-0.080","X=0.162 Y=-9.679 Z=0.834","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=1.747 Y=-8.869 Z=-0.653","X=2.325 Y=-12.724 Z=-0.773","X=2.325 Y=-12.724 Z=-0.773","X=2.721 Y=-15.347 Z=-0.931","X=2.721 Y=-15.347 Z=-0.931","X=2.842 Y=-16.535 Z=-0.932","X=3.020 Y=-17.762 Z=-0.779","X=2.836 Y=-17.157 Z=-1.508","X=2.961 Y=-16.945 Z=-0.282","X=3.505 Y=-7.790 Z=-1.369","X=3.505 Y=-7.790 Z=-1.369","X=-2.425 Y=-10.016 Z=-2.384","X=-0.062 Y=-9.873 Z=-2.065","X=1.882 Y=-9.011 Z=-2.344","X=3.803 Y=-7.671 Z=-2.713","X=-2.193 Y=-9.612 Z=0.522","X=2.064 Y=-8.773 Z=0.343","X=3.735 Y=-7.580 Z=-0.413","X=-0.424 Y=-8.176 Z=-2.054","X=-2.514 Y=-3.113 Z=0.263","X=-0.086 Y=-3.226 Z=1.390","X=0.987 Y=-3.179 Z=1.272","X=1.531 Y=-3.089 Z=1.057","X=-1.211 Y=-2.388 Z=-3.350","X=-1.211 Y=-2.388 Z=-3.350","X=1.040 Y=-2.507 Z=-2.955","X=1.862 Y=-2.456 Z=-2.868","X=2.300 Y=-3.407 Z=-0.942","X=3.505 Y=-7.790 Z=-1.369","X=3.885 Y=-10.836 Z=-1.254","X=3.885 Y=-10.836 Z=-1.254","X=4.249 Y=-12.830 Z=-1.383","X=4.249 Y=-12.830 Z=-1.383","X=4.320 Y=-14.011 Z=-1.515","X=4.396 Y=-15.017 Z=-1.505","X=4.277 Y=-14.474 Z=-2.089","X=4.473 Y=-14.400 Z=-1.006","X=0.000 Y=0.000 Z=0.000"
