frame_index,time,timestamp
131,2.183333333333333,2022-3-18 17.7.43.234
132,2.2,2022-3-18 17.7.43.262
133,2.216666666666667,2022-3-18 17.7.43.262
134,2.2333333333333334,2022-3-18 17.7.43.304
135,2.25,2022-3-18 17.7.43.304
136,2.2666666666666666,2022-3-18 17.7.43.332
137,2.283333333333333,2022-3-18 17.7.43.332
138,2.3,2022-3-18 17.7.43.374
139,2.316666666666667,2022-3-18 17.7.43.374
140,2.3333333333333335,2022-3-18 17.7.43.401
141,2.35,2022-3-18 17.7.43.401
142,2.3666666666666667,2022-3-18 17.7.43.430
143,2.3833333333333333,2022-3-18 17.7.43.430
144,2.4,2022-3-18 17.7.43.471
145,2.4166666666666665,2022-3-18 17.7.43.471
146,2.433333333333333,2022-3-18 17.7.43.500
147,2.45,2022-3-18 17.7.43.500
148,2.466666666666667,2022-3-18 17.7.43.542
149,2.4833333333333334,2022-3-18 17.7.43.555
150,2.5,2022-3-18 17.7.43.555
151,2.5166666666666666,2022-3-18 17.7.43.584
152,2.533333333333333,2022-3-18 17.7.43.584
153,2.55,2022-3-18 17.7.43.625
154,2.566666666666667,2022-3-18 17.7.43.639
155,2.5833333333333335,2022-3-18 17.7.43.639
156,2.6,2022-3-18 17.7.43.667
157,2.6166666666666667,2022-3-18 17.7.43.667
158,2.6333333333333333,2022-3-18 17.7.43.709
159,2.65,2022-3-18 17.7.43.723
160,2.6666666666666665,2022-3-18 17.7.43.723
161,2.683333333333333,2022-3-18 17.7.43.751
162,2.7,2022-3-18 17.7.43.751
163,2.716666666666667,2022-3-18 17.7.43.793
164,2.7333333333333334,2022-3-18 17.7.43.793
165,2.75,2022-3-18 17.7.43.821
166,2.7666666666666666,2022-3-18 17.7.43.821
167,2.783333333333333,2022-3-18 17.7.43.849
168,2.8,2022-3-18 17.7.43.849
169,2.816666666666667,2022-3-18 17.7.43.890
170,2.8333333333333335,2022-3-18 17.7.43.890
171,2.85,2022-3-18 17.7.43.918
172,2.8666666666666667,2022-3-18 17.7.43.918
173,2.8833333333333333,2022-3-18 17.7.43.946
174,2.9,2022-3-18 17.7.43.946
175,2.9166666666666665,2022-3-18 17.7.43.988
176,2.933333333333333,2022-3-18 17.7.43.988
177,2.95,2022-3-18 17.7.44.15
178,2.966666666666667,2022-3-18 17.7.44.15
179,2.9833333333333334,2022-3-18 17.7.44.57
180,3.0,2022-3-18 17.7.44.57
181,3.0166666666666666,2022-3-18 17.7.44.85
182,3.033333333333333,2022-3-18 17.7.44.85
183,3.05,2022-3-18 17.7.44.126
184,3.066666666666667,2022-3-18 17.7.44.126
185,3.0833333333333335,2022-3-18 17.7.44.154
186,3.1,2022-3-18 17.7.44.154
187,3.1166666666666667,2022-3-18 17.7.44.182
188,3.1333333333333333,2022-3-18 17.7.44.182
189,3.15,2022-3-18 17.7.44.224
190,3.1666666666666665,2022-3-18 17.7.44.238
191,3.183333333333333,2022-3-18 17.7.44.238
192,3.2,2022-3-18 17.7.44.265
193,3.216666666666667,2022-3-18 17.7.44.294
194,3.2333333333333334,2022-3-18 17.7.44.308
195,3.25,2022-3-18 17.7.44.321
196,3.2666666666666666,2022-3-18 17.7.44.321
197,3.283333333333333,2022-3-18 17.7.44.350
198,3.3,2022-3-18 17.7.44.377
199,3.316666666666667,2022-3-18 17.7.44.391
200,3.3333333333333335,2022-3-18 17.7.44.405
201,3.35,2022-3-18 17.7.44.405
202,3.3666666666666667,2022-3-18 17.7.44.434
203,3.3833333333333333,2022-3-18 17.7.44.434
204,3.4,2022-3-18 17.7.44.475
205,3.4166666666666665,2022-3-18 17.7.44.489
206,3.433333333333333,2022-3-18 17.7.44.489
207,3.45,2022-3-18 17.7.44.517
208,3.466666666666667,2022-3-18 17.7.44.517
209,3.4833333333333334,2022-3-18 17.7.44.559
210,3.5,2022-3-18 17.7.44.573
211,3.5166666666666666,2022-3-18 17.7.44.573
212,3.533333333333333,2022-3-18 17.7.44.601
213,3.55,2022-3-18 17.7.44.601
214,3.566666666666667,2022-3-18 17.7.44.643
215,3.5833333333333335,2022-3-18 17.7.44.643
216,3.6,2022-3-18 17.7.44.671
217,3.6166666666666667,2022-3-18 17.7.44.671
218,3.6333333333333333,2022-3-18 17.7.44.698
219,3.65,2022-3-18 17.7.44.726
220,3.6666666666666665,2022-3-18 17.7.44.740
221,3.683333333333333,2022-3-18 17.7.44.740
222,3.7,2022-3-18 17.7.44.768
223,3.716666666666667,2022-3-18 17.7.44.768
224,3.7333333333333334,2022-3-18 17.7.44.810
225,3.75,2022-3-18 17.7.44.810
226,3.7666666666666666,2022-3-18 17.7.44.838
227,3.783333333333333,2022-3-18 17.7.44.852
228,3.8,2022-3-18 17.7.44.852
229,3.816666666666667,2022-3-18 17.7.44.880
230,3.8333333333333335,2022-3-18 17.7.44.880
231,3.85,2022-3-18 17.7.44.911
232,3.8666666666666667,2022-3-18 17.7.44.911
233,3.8833333333333333,2022-3-18 17.7.44.954
234,3.9,2022-3-18 17.7.44.954
235,3.9166666666666665,2022-3-18 17.7.44.982
236,3.933333333333333,2022-3-18 17.7.44.982
237,3.95,2022-3-18 17.7.45.11
238,3.966666666666667,2022-3-18 17.7.45.40
239,3.9833333333333334,2022-3-18 17.7.45.40
240,4.0,2022-3-18 17.7.45.68
241,4.016666666666667,2022-3-18 17.7.45.68
242,4.033333333333333,2022-3-18 17.7.45.97
243,4.05,2022-3-18 17.7.45.97
244,4.066666666666666,2022-3-18 17.7.45.139
245,4.083333333333333,2022-3-18 17.7.45.139
246,4.1,2022-3-18 17.7.45.167
247,4.116666666666666,2022-3-18 17.7.45.167
248,4.133333333333334,2022-3-18 17.7.45.210
249,4.15,2022-3-18 17.7.45.224
250,4.166666666666667,2022-3-18 17.7.45.238
251,4.183333333333334,2022-3-18 17.7.45.238
252,4.2,2022-3-18 17.7.45.266
253,4.216666666666667,2022-3-18 17.7.45.266
254,4.233333333333333,2022-3-18 17.7.45.308
255,4.25,2022-3-18 17.7.45.322
256,4.266666666666667,2022-3-18 17.7.45.322
257,4.283333333333333,2022-3-18 17.7.45.350
258,4.3,2022-3-18 17.7.45.350
259,4.316666666666666,2022-3-18 17.7.45.392
260,4.333333333333333,2022-3-18 17.7.45.406
261,4.35,2022-3-18 17.7.45.406
262,4.366666666666666,2022-3-18 17.7.45.434
263,4.383333333333334,2022-3-18 17.7.45.434
264,4.4,2022-3-18 17.7.45.476
265,4.416666666666667,2022-3-18 17.7.45.490
266,4.433333333333334,2022-3-18 17.7.45.490
267,4.45,2022-3-18 17.7.45.517
268,4.466666666666667,2022-3-18 17.7.45.517
269,4.483333333333333,2022-3-18 17.7.45.559
270,4.5,2022-3-18 17.7.45.573
271,4.516666666666667,2022-3-18 17.7.45.587
272,4.533333333333333,2022-3-18 17.7.45.587
273,4.55,2022-3-18 17.7.45.615
274,4.566666666666666,2022-3-18 17.7.45.643
275,4.583333333333333,2022-3-18 17.7.45.657
276,4.6,2022-3-18 17.7.45.670
277,4.616666666666666,2022-3-18 17.7.45.670
278,4.633333333333334,2022-3-18 17.7.45.698
279,4.65,2022-3-18 17.7.45.726
280,4.666666666666667,2022-3-18 17.7.45.740
281,4.683333333333334,2022-3-18 17.7.45.740
282,4.7,2022-3-18 17.7.45.768
283,4.716666666666667,2022-3-18 17.7.45.768
284,4.733333333333333,2022-3-18 17.7.45.810
285,4.75,2022-3-18 17.7.45.824
286,4.766666666666667,2022-3-18 17.7.45.824
287,4.783333333333333,2022-3-18 17.7.45.852
288,4.8,2022-3-18 17.7.45.852
289,4.816666666666666,2022-3-18 17.7.45.894
290,4.833333333333333,2022-3-18 17.7.45.908
291,4.85,2022-3-18 17.7.45.908
292,4.866666666666666,2022-3-18 17.7.45.935
293,4.883333333333334,2022-3-18 17.7.45.935
294,4.9,2022-3-18 17.7.45.977
295,4.916666666666667,2022-3-18 17.7.45.991
296,4.933333333333334,2022-3-18 17.7.46.5
297,4.95,2022-3-18 17.7.46.5
298,4.966666666666667,2022-3-18 17.7.46.33
299,4.983333333333333,2022-3-18 17.7.46.60
300,5.0,2022-3-18 17.7.46.74
301,5.016666666666667,2022-3-18 17.7.46.89
302,5.033333333333333,2022-3-18 17.7.46.89
303,5.05,2022-3-18 17.7.46.117
304,5.066666666666666,2022-3-18 17.7.46.145
305,5.083333333333333,2022-3-18 17.7.46.159
306,5.1,2022-3-18 17.7.46.172
307,5.116666666666666,2022-3-18 17.7.46.172
308,5.133333333333334,2022-3-18 17.7.46.200
309,5.15,2022-3-18 17.7.46.200
310,5.166666666666667,2022-3-18 17.7.46.242
311,5.183333333333334,2022-3-18 17.7.46.256
312,5.2,2022-3-18 17.7.46.256
313,5.216666666666667,2022-3-18 17.7.46.284
314,5.233333333333333,2022-3-18 17.7.46.284
315,5.25,2022-3-18 17.7.46.326
316,5.266666666666667,2022-3-18 17.7.46.340
317,5.283333333333333,2022-3-18 17.7.46.340
318,5.3,2022-3-18 17.7.46.368
319,5.316666666666666,2022-3-18 17.7.46.368
320,5.333333333333333,2022-3-18 17.7.46.410
321,5.35,2022-3-18 17.7.46.424
322,5.366666666666666,2022-3-18 17.7.46.424
323,5.383333333333334,2022-3-18 17.7.46.452
324,5.4,2022-3-18 17.7.46.452
325,5.416666666666667,2022-3-18 17.7.46.493
326,5.433333333333334,2022-3-18 17.7.46.507
327,5.45,2022-3-18 17.7.46.507
328,5.466666666666667,2022-3-18 17.7.46.535
329,5.483333333333333,2022-3-18 17.7.46.535
330,5.5,2022-3-18 17.7.46.576
331,5.516666666666667,2022-3-18 17.7.46.590
332,5.533333333333333,2022-3-18 17.7.46.590
333,5.55,2022-3-18 17.7.46.618
334,5.566666666666666,2022-3-18 17.7.46.618
335,5.583333333333333,2022-3-18 17.7.46.660
336,5.6,2022-3-18 17.7.46.673
337,5.616666666666666,2022-3-18 17.7.46.673
338,5.633333333333334,2022-3-18 17.7.46.701
339,5.65,2022-3-18 17.7.46.701
340,5.666666666666667,2022-3-18 17.7.46.743
341,5.683333333333334,2022-3-18 17.7.46.757
342,5.7,2022-3-18 17.7.46.771
343,5.716666666666667,2022-3-18 17.7.46.771
344,5.733333333333333,2022-3-18 17.7.46.799
345,5.75,2022-3-18 17.7.46.827
346,5.766666666666667,2022-3-18 17.7.46.841
347,5.783333333333333,2022-3-18 17.7.46.854
348,5.8,2022-3-18 17.7.46.854
349,5.816666666666666,2022-3-18 17.7.46.883
350,5.833333333333333,2022-3-18 17.7.46.910
351,5.85,2022-3-18 17.7.46.924
352,5.866666666666666,2022-3-18 17.7.46.938
353,5.883333333333334,2022-3-18 17.7.46.938
354,5.9,2022-3-18 17.7.46.966
355,5.916666666666667,2022-3-18 17.7.46.994
356,5.933333333333334,2022-3-18 17.7.47.8
357,5.95,2022-3-18 17.7.47.21
358,5.966666666666667,2022-3-18 17.7.47.21
359,5.983333333333333,2022-3-18 17.7.47.50
360,6.0,2022-3-18 17.7.47.64
361,6.016666666666667,2022-3-18 17.7.47.91
362,6.033333333333333,2022-3-18 17.7.47.105
363,6.05,2022-3-18 17.7.47.105
364,6.066666666666666,2022-3-18 17.7.47.133
365,6.083333333333333,2022-3-18 17.7.47.161
366,6.1,2022-3-18 17.7.47.175
367,6.116666666666666,2022-3-18 17.7.47.189
368,6.133333333333334,2022-3-18 17.7.47.189
369,6.15,2022-3-18 17.7.47.217
370,6.166666666666667,2022-3-18 17.7.47.244
371,6.183333333333334,2022-3-18 17.7.47.258
372,6.2,2022-3-18 17.7.47.272
373,6.216666666666667,2022-3-18 17.7.47.272
374,6.233333333333333,2022-3-18 17.7.47.300
375,6.25,2022-3-18 17.7.47.314
376,6.266666666666667,2022-3-18 17.7.47.342
377,6.283333333333333,2022-3-18 17.7.47.356
378,6.3,2022-3-18 17.7.47.356
379,6.316666666666666,2022-3-18 17.7.47.384
380,6.333333333333333,2022-3-18 17.7.47.398
381,6.35,2022-3-18 17.7.47.426
382,6.366666666666666,2022-3-18 17.7.47.439
383,6.383333333333334,2022-3-18 17.7.47.439
384,6.4,2022-3-18 17.7.47.468
385,6.416666666666667,2022-3-18 17.7.47.482
386,6.433333333333334,2022-3-18 17.7.47.510
387,6.45,2022-3-18 17.7.47.524
388,6.466666666666667,2022-3-18 17.7.47.524
389,6.483333333333333,2022-3-18 17.7.47.552
390,6.5,2022-3-18 17.7.47.580
391,6.516666666666667,2022-3-18 17.7.47.594
392,6.533333333333333,2022-3-18 17.7.47.608
393,6.55,2022-3-18 17.7.47.621
394,6.566666666666666,2022-3-18 17.7.47.621
395,6.583333333333333,2022-3-18 17.7.47.649
396,6.6,2022-3-18 17.7.47.678
397,6.616666666666666,2022-3-18 17.7.47.691
398,6.633333333333334,2022-3-18 17.7.47.691
399,6.65,2022-3-18 17.7.47.719
400,6.666666666666667,2022-3-18 17.7.47.719
401,6.683333333333334,2022-3-18 17.7.47.761
402,6.7,2022-3-18 17.7.47.775
403,6.716666666666667,2022-3-18 17.7.47.789
404,6.733333333333333,2022-3-18 17.7.47.789
405,6.75,2022-3-18 17.7.47.816
406,6.766666666666667,2022-3-18 17.7.47.845
407,6.783333333333333,2022-3-18 17.7.47.858
408,6.8,2022-3-18 17.7.47.872
409,6.816666666666666,2022-3-18 17.7.47.872
410,6.833333333333333,2022-3-18 17.7.47.902
411,6.85,2022-3-18 17.7.47.918
412,6.866666666666666,2022-3-18 17.7.47.918
413,6.883333333333334,2022-3-18 17.7.47.947
414,6.9,2022-3-18 17.7.47.947
415,6.916666666666667,2022-3-18 17.7.47.989
416,6.933333333333334,2022-3-18 17.7.48.3
417,6.95,2022-3-18 17.7.48.3
418,6.966666666666667,2022-3-18 17.7.48.32
419,6.983333333333333,2022-3-18 17.7.48.60
420,7.0,2022-3-18 17.7.48.74
421,7.016666666666667,2022-3-18 17.7.48.88
422,7.033333333333333,2022-3-18 17.7.48.88
423,7.05,2022-3-18 17.7.48.117
424,7.066666666666666,2022-3-18 17.7.48.145
425,7.083333333333333,2022-3-18 17.7.48.159
426,7.1,2022-3-18 17.7.48.174
427,7.116666666666666,2022-3-18 17.7.48.188
428,7.133333333333334,2022-3-18 17.7.48.188
429,7.15,2022-3-18 17.7.48.216
430,7.166666666666667,2022-3-18 17.7.48.245
431,7.183333333333334,2022-3-18 17.7.48.259
432,7.2,2022-3-18 17.7.48.273
433,7.216666666666667,2022-3-18 17.7.48.273
434,7.233333333333333,2022-3-18 17.7.48.301
435,7.25,2022-3-18 17.7.48.329
436,7.266666666666667,2022-3-18 17.7.48.342
437,7.283333333333333,2022-3-18 17.7.48.356
438,7.3,2022-3-18 17.7.48.356
439,7.316666666666666,2022-3-18 17.7.48.385
440,7.333333333333333,2022-3-18 17.7.48.412
441,7.35,2022-3-18 17.7.48.426
442,7.366666666666666,2022-3-18 17.7.48.440
443,7.383333333333334,2022-3-18 17.7.48.440
444,7.4,2022-3-18 17.7.48.468
445,7.416666666666667,2022-3-18 17.7.48.496
446,7.433333333333334,2022-3-18 17.7.48.510
447,7.45,2022-3-18 17.7.48.524
448,7.466666666666667,2022-3-18 17.7.48.524
449,7.483333333333333,2022-3-18 17.7.48.552
450,7.5,2022-3-18 17.7.48.579
451,7.516666666666667,2022-3-18 17.7.48.593
452,7.533333333333333,2022-3-18 17.7.48.607
453,7.55,2022-3-18 17.7.48.621
454,7.566666666666666,2022-3-18 17.7.48.621
455,7.583333333333333,2022-3-18 17.7.48.663
456,7.6,2022-3-18 17.7.48.677
457,7.616666666666666,2022-3-18 17.7.48.692
458,7.633333333333334,2022-3-18 17.7.48.705
459,7.65,2022-3-18 17.7.48.705
460,7.666666666666667,2022-3-18 17.7.48.733
461,7.683333333333334,2022-3-18 17.7.48.761
462,7.7,2022-3-18 17.7.48.775
463,7.716666666666667,2022-3-18 17.7.48.789
464,7.733333333333333,2022-3-18 17.7.48.789
465,7.75,2022-3-18 17.7.48.817
466,7.766666666666667,2022-3-18 17.7.48.845
467,7.783333333333333,2022-3-18 17.7.48.859
468,7.8,2022-3-18 17.7.48.872
469,7.816666666666666,2022-3-18 17.7.48.886
470,7.833333333333333,2022-3-18 17.7.48.886
471,7.85,2022-3-18 17.7.48.928
472,7.866666666666666,2022-3-18 17.7.48.942
473,7.883333333333334,2022-3-18 17.7.48.956
474,7.9,2022-3-18 17.7.48.970
475,7.916666666666667,2022-3-18 17.7.48.970
476,7.933333333333334,2022-3-18 17.7.49.11
477,7.95,2022-3-18 17.7.49.24
478,7.966666666666667,2022-3-18 17.7.49.38
479,7.983333333333333,2022-3-18 17.7.49.38
480,8.0,2022-3-18 17.7.49.66
481,8.016666666666667,2022-3-18 17.7.49.94
482,8.033333333333333,2022-3-18 17.7.49.109
483,8.05,2022-3-18 17.7.49.122
484,8.066666666666666,2022-3-18 17.7.49.122
485,8.083333333333334,2022-3-18 17.7.49.150
486,8.1,2022-3-18 17.7.49.178
487,8.116666666666667,2022-3-18 17.7.49.192
488,8.133333333333333,2022-3-18 17.7.49.206
489,8.15,2022-3-18 17.7.49.206
490,8.166666666666666,2022-3-18 17.7.49.234
491,8.183333333333334,2022-3-18 17.7.49.262
492,8.2,2022-3-18 17.7.49.276
493,8.216666666666667,2022-3-18 17.7.49.290
494,8.233333333333333,2022-3-18 17.7.49.290
495,8.25,2022-3-18 17.7.49.318
496,8.266666666666667,2022-3-18 17.7.49.346
497,8.283333333333333,2022-3-18 17.7.49.360
498,8.3,2022-3-18 17.7.49.374
499,8.316666666666666,2022-3-18 17.7.49.374
500,8.333333333333334,2022-3-18 17.7.49.402
501,8.35,2022-3-18 17.7.49.402
502,8.366666666666667,2022-3-18 17.7.49.444
503,8.383333333333333,2022-3-18 17.7.49.457
504,8.4,2022-3-18 17.7.49.471
505,8.416666666666666,2022-3-18 17.7.49.471
506,8.433333333333334,2022-3-18 17.7.49.513
507,8.45,2022-3-18 17.7.49.527
508,8.466666666666667,2022-3-18 17.7.49.541
509,8.483333333333333,2022-3-18 17.7.49.555
510,8.5,2022-3-18 17.7.49.555
511,8.516666666666667,2022-3-18 17.7.49.596
512,8.533333333333333,2022-3-18 17.7.49.611
513,8.55,2022-3-18 17.7.49.625
514,8.566666666666666,2022-3-18 17.7.49.639
515,8.583333333333334,2022-3-18 17.7.49.639
516,8.6,2022-3-18 17.7.49.666
517,8.616666666666667,2022-3-18 17.7.49.695
518,8.633333333333333,2022-3-18 17.7.49.708
519,8.65,2022-3-18 17.7.49.722
520,8.666666666666666,2022-3-18 17.7.49.722
521,8.683333333333334,2022-3-18 17.7.49.764
522,8.7,2022-3-18 17.7.49.778
523,8.716666666666667,2022-3-18 17.7.49.792
524,8.733333333333333,2022-3-18 17.7.49.806
525,8.75,2022-3-18 17.7.49.806
526,8.766666666666667,2022-3-18 17.7.49.834
527,8.783333333333333,2022-3-18 17.7.49.862
528,8.8,2022-3-18 17.7.49.875
529,8.816666666666666,2022-3-18 17.7.49.889
530,8.833333333333334,2022-3-18 17.7.49.889
531,8.85,2022-3-18 17.7.49.917
532,8.866666666666667,2022-3-18 17.7.49.945
533,8.883333333333333,2022-3-18 17.7.49.959
534,8.9,2022-3-18 17.7.49.973
535,8.916666666666666,2022-3-18 17.7.49.973
536,8.933333333333334,2022-3-18 17.7.50.15
537,8.95,2022-3-18 17.7.50.29
538,8.966666666666667,2022-3-18 17.7.50.43
539,8.983333333333333,2022-3-18 17.7.50.56
540,9.0,2022-3-18 17.7.50.56
541,9.016666666666667,2022-3-18 17.7.50.84
542,9.033333333333333,2022-3-18 17.7.50.112
543,9.05,2022-3-18 17.7.50.126
544,9.066666666666666,2022-3-18 17.7.50.140
545,9.083333333333334,2022-3-18 17.7.50.140
546,9.1,2022-3-18 17.7.50.168
547,9.116666666666667,2022-3-18 17.7.50.195
548,9.133333333333333,2022-3-18 17.7.50.209
549,9.15,2022-3-18 17.7.50.223
550,9.166666666666666,2022-3-18 17.7.50.223
551,9.183333333333334,2022-3-18 17.7.50.251
552,9.2,2022-3-18 17.7.50.279
553,9.216666666666667,2022-3-18 17.7.50.293
554,9.233333333333333,2022-3-18 17.7.50.307
555,9.25,2022-3-18 17.7.50.307
556,9.266666666666667,2022-3-18 17.7.50.335
557,9.283333333333333,2022-3-18 17.7.50.363
558,9.3,2022-3-18 17.7.50.376
559,9.316666666666666,2022-3-18 17.7.50.391
560,9.333333333333334,2022-3-18 17.7.50.404
561,9.35,2022-3-18 17.7.50.404
562,9.366666666666667,2022-3-18 17.7.50.447
563,9.383333333333333,2022-3-18 17.7.50.461
564,9.4,2022-3-18 17.7.50.475
565,9.416666666666666,2022-3-18 17.7.50.488
566,9.433333333333334,2022-3-18 17.7.50.488
567,9.45,2022-3-18 17.7.50.530
568,9.466666666666667,2022-3-18 17.7.50.544
569,9.483333333333333,2022-3-18 17.7.50.558
570,9.5,2022-3-18 17.7.50.572
571,9.516666666666667,2022-3-18 17.7.50.572
572,9.533333333333333,2022-3-18 17.7.50.614
573,9.55,2022-3-18 17.7.50.627
574,9.566666666666666,2022-3-18 17.7.50.641
575,9.583333333333334,2022-3-18 17.7.50.656
576,9.6,2022-3-18 17.7.50.656
577,9.616666666666667,2022-3-18 17.7.50.697
578,9.633333333333333,2022-3-18 17.7.50.712
579,9.65,2022-3-18 17.7.50.726
580,9.666666666666666,2022-3-18 17.7.50.739
581,9.683333333333334,2022-3-18 17.7.50.739
582,9.7,2022-3-18 17.7.50.781
583,9.716666666666667,2022-3-18 17.7.50.795
